ID.1,ID,Lowtag,Name,Recap,PIT_tag,Species,Year,Capture_date,Collar_start,Fate_date,Field_crew,Study_area,Latitude,Longitude,Trap.type,Sex,Age,Collar.ID,Frequency,Collar_model,DOP_type,Left_eartag,Left_color,Right_eartag,Right_color,Parasites,Body_condition,Hind_foot,Chest_girth,Body_length,biopsy,blood,Cannon_foot,Weight,Head_circ,Neck_circ,Tail_length,Ear_length_R,Ear_length_L,Left_upper_canine,Left_lower_canine,Right_upper_canine,Right_lower_canine,Samples,Nursed,Pelage,Handling_time,VIT,VIT_frequency,Mortality,Mortality_cause,Mortality_date,Censor,Censor_cause,Censor_date,Comments,data_comments
C150,150,NA,jarvis,New,NA,Coyote,2021,3/26/2021,3/26/2021,11/24/2021,NA,Shelbyville,39.5122,-88.57283,NA,M,A,87650,NA,250,HDOP,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,hunt/trap,11/24/2021,NA,NA,NA,NA,
B143,143,NA,bluejay,New,NA,Bobcat,2021,3/30/2021,3/30/2021,10/29/2021,NA,Touch of Nature,37.62048,-89.15972,NA,M,J,87636,NA,250,HDOP,NA,NA,NA,NA,NA,5,18,NA,NA,NA,NA,NA,6.6,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D1207,1207,190,NA,New,NA,WTD,2021,4/1/2021,4/1/2021,1/10/2022,NA,SIUC,37.71428,-89.2208,Clover Trap,Male,juvenile,87633,151.33,330,HDOP,190,NA,NA,NA,NA,3,11,72,88,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,unknown,1/10/2022,unsure which ear the ear tag is on,
D1208,1208,188,NA,New,NA,WTD,2021,4/1/2021,4/1/2021,6/9/2022,NA,SIUC,37.70365,-89.2287,Clover Trap,Male,juvenile,87630,151.3,330,HDOP,188,NA,NA,NA,NA,4,13,70,73,188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,unknown,6/9/2022,unsure which ear the ear tag is on,
D1209,1209,NA,NA,New,NA,WTD,2021,4/7/2021,4/7/2021,1/6/2022,NA,SIUC,37.71428,-89.2208,Clover Trap,Female,adult,88252,151.52,420,HDOP,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,unknown,1/6/2022,some scrapes from net,
D1211,1211,NA,NA,New,NA,WTD,2021,4/13/2021,4/13/2021,11/23/2021,NA,SIUC,37.71428,-89.2208,Clover Trap,Female,adult,88253,151.53,420,HDOP,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,unknown,11/23/2021,some scrapes from net,
D1210,1210,NA,NA,New,NA,WTD,2021,4/17/2021,4/17/2021,7/28/2022,NA,SIUC,37.70838,-89.2338,Clover Trap,Female,adult,88254,151.54,420,HDOP,NA,NA,NA,NA,ticks,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead batt,NA,NA,
C152,152,NA,lil'goby,New,NA,Coyote,2021,11/24/2021,11/24/2021,2/14/2022,NA,Touch of Nature,37.58336,-89.12347,NA,F,A,89299,NA,250,HDOP,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,10.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,unknown,2/14/2022,NA,NA,NA,NA,
C158,158,NA,valleyview,New,NA,Coyote,2021,12/1/2021,12/1/2021,5/9/2022,NA,Shelbyville,39.51296,-88.57045,NA,F,A,87644,NA,250,HDOP,NA,NA,NA,NA,NA,3,NA,NA,84,NA,NA,NA,14.06,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,vehicle collision,5/9/2022,NA,NA,NA,NA,
B154,154,NA,seki,New,NA,Bobcat,2021,12/12/2021,12/12/2021,2/6/2022,NA,Touch of Nature,37.59465,-89.1497,NA,M,A,89304,NA,250,HDOP,NA,NA,NA,NA,NA,5,16.9,NA,80.6,NA,NA,NA,8.25,NA,NA,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,hunt/trap,2/6/2022,NA,NA,NA,NA,
C159,159,NA,luna,New,NA,Coyote,2021,12/12/2021,12/12/2021,1/24/2022,NA,Shelbyville,39.46366,-88.70304,NA,F,A,89301,NA,250,HDOP,NA,NA,NA,NA,NA,4,NA,NA,90.5,NA,NA,NA,14.9,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hunt/trap,NA,NA,NA,NA,NA,
D1122,1122,NA,NA,New,NA,WTD,2022,1/5/2022,1/5/2022,1/5/2022,NA,Touch of Nature,37.630689,-89.154842,clover,Female,adult,88255,151.55,420,HDOP,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20362,NA,NA,NA,NA,yes,unknown,2/6/2023,no data on web service for this deer,
D1092,1092,NA,NA,New,NA,WTD,2022,1/11/2022,1/11/2022,3/20/2023,NA,Touch of Nature,37.630713,-89.154824,clover,Male,adult,89279,151.35,330,HDOP,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,unknown,3/20/2023,NA,
D1117,1117,NA,NA,New,NA,WTD,2022,1/12/2022,1/12/2022,4/22/2022,NA,Touch of Nature,37.63552,-89.171044,clover,Female,adult,81443,151.36,420,HDOP,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,unknown,4/22/2022,NA,
D1127,1127,NA,NA,New,NA,WTD,2022,1/12/2022,1/12/2022,3/23/2022,NA,Touch of Nature,37.63552,-89.171044,clover,Female,adult,87555,NA,420,HDOP,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,unknown,3/23/2022,NA,
D1090,1090,NA,NA,New,NA,WTD,2022,1/13/2022,1/13/2022,4/18/2022,NA,Touch of Nature,NA,NA,NA,Male,NA,89277,151.15,330,HDOP,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,unknown,4/18/2022,NA,
B155,155,NA,cougar,New,NA,Bobcat,2022,1/14/2022,1/14/2022,6/12/2022,NA,Touch of Nature,37.59465,-89.1497,NA,F,A,81456,NA,250,HDOP,NA,NA,NA,NA,NA,5,14.6,NA,74.2,NA,NA,NA,6.4,NA,NA,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D1118,1118,NA,NA,New,NA,WTD,2022,1/16/2022,1/16/2022,1/25/2023,NA,Touch of Nature,NA,NA,NA,Female,NA,89273,151.11,420,HDOP,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,unknown,1/25/2023,NA,
D1091,1091,NA,NA,New,NA,WTD,2022,1/17/2022,1/17/2022,12/14/2022,NA,Touch of Nature,NA,NA,clover,Male,NA,89278,151.25,330,HDOP,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,unknown,12/14/2022,NA,
D1119,1119,NA,NA,New,NA,WTD,2022,1/17/2022,1/17/2022,6/11/2023,NA,Touch of Nature,NA,NA,clover,Female,adult,89274,151.12,420,HDOP,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20364,NA,NA,NA,NA,NA,dead battery,NA,,
C160,160,NA,clifford,New,NA,Coyote,2022,1/19/2022,1/19/2022,2/26/2022,NA,Shelbyville,39.51863,-88.5773,NA,M,A,89298,NA,250,HDOP,NA,NA,NA,NA,NA,4,20,NA,96,NA,NA,NA,17,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D1107,1107,NA,NA,New,NA,WTD,2022,1/21/2022,1/21/2022,6/22/2023,NA,Shelbyville,39.53601,-88.66125,clover,Female,juvenile,89266,151.04,420,HDOP,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead battery,NA,NA,
D1120,1120,NA,NA,New,NA,WTD,2022,1/21/2022,1/21/2022,8/27/2023,NA,Touch of Nature,NA,NA,clover,Female,adult,89276,151.14,420,HDOP,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20360,NA,NA,NA,NA,NA,dead battery,8/27/2023,NA,
C153,153,NA,catan,New,NA,Coyote,2022,1/23/2022,1/23/2022,8/17/2022,NA,Touch of Nature,37.5866,-89.12074,NA,F,A,89297,NA,250,HDOP,NA,NA,NA,NA,NA,5,19,NA,91.6,NA,NA,NA,9.35,NA,NA,29.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D1108,1108,NA,NA,New,NA,WTD,2022,1/26/2022,1/26/2022,5/6/2023,NA,Shelbyville,39.5557834,-88.6850842,clover,Female,adult,89262,151,420,HDOP,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20363,NA,NA,NA,NA,yes,dead battery,5/6/2023,NA,
D1102,1102,NA,NA,New,NA,WTD,2022,1/27/2022,1/27/2022,12/7/2022,NA,Shelbyville,39.53601,-88.66125,clover,Male,juvenile,89291,152.55,330,HDOP,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,hunter harvest,12/7/2023,NA,NA,NA,NA,
D1109,1109,NA,NA,New,NA,WTD,2022,1/27/2022,1/27/2022,3/25/2023,NA,Shelbyville,39.5726,-88.71048,dart,Female,adult,89265,151.03,420,HDOP,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20365,NA,NA,NA,NA,yes,recap,3/25/2023,NA,
D1099,1099,NA,NA,New,NA,WTD,2022,1/28/2022,1/28/2022,4/15/2023,NA,Shelbyville,NA,NA,clover,Male,juvenile,89288,152.25,330,HDOP,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,dead battery,4/15/2023,NA,
D1121,1121,NA,NA,New,NA,WTD,2022,1/30/2022,1/30/2022,3/31/2022,NA,Touch of Nature,NA,NA,clover,Female,adult,89275,151.13,420,HDOP,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20366,NA,NA,NA,NA,yes,unknown,3/31/2022,NA,
D1123,1123,NA,NA,New,NA,WTD,2022,2/1/2022,2/1/2022,7/29/2023,NA,Touch of Nature,NA,NA,clover,Female,adult,89271,151.09,420,HDOP,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20372,NA,NA,NA,NA,NA,dead battery,7/29/2023,NA,
D1098,1098,NA,NA,New,NA,WTD,2022,2/5/2022,2/5/2022,12/26/2022,NA,Shelbyville,39.55584,-88.68516,clover,Male,adult,89287,152.15,330,HDOP,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,unknown,12/26/2022,NA,
D1101,1101,NA,NA,New,NA,WTD,2022,2/5/2022,2/5/2022,6/5/2022,NA,Shelbyville,39.57539,-88.70583,drop net,Male,juvenile,89290,152.45,330,HDOP,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,unknown,6/5/2022,NA,
D1093,1093,NA,NA,New,NA,WTD,2022,2/5/2022,2/5/2022,2/4/2023,NA,Touch of Nature,NA,NA,NA,Male,NA,89281,151.55,330,HDOP,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,unknown,2/4/2023,NA,
D1096,1096,NA,NA,New,NA,WTD,2022,2/5/2022,2/5/2022,11/9/2022,NA,Touch of Nature,NA,NA,NA,Male,NA,89285,151.9,330,HDOP,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,vehicle collision,11/9/2022,NA,NA,NA,NA,
D1114,1114,NA,NA,New,NA,WTD,2022,2/6/2022,2/6/2022,7/13/2023,NA,Shelbyville,NA,NA,drop net,Female,juvenile,89264,151.02,420,HDOP,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead battery,NA,NA,
D1103,1103,NA,NA,New,NA,WTD,2022,2/6/2022,2/6/2022,3/30/2022,NA,Shelbyville,39.57513,-88.70553,drop net,Male,juvenile,89292,152.65,330,HDOP,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,unknown,3/30/2022,NA,
D1106,1106,NA,NA,New,NA,WTD,2022,2/7/2022,2/7/2022,10/8/2022,NA,Shelbyville,39.55592,-88.68516,clover,Male,juvenile,89295,152.95,330,HDOP,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,unknown,10/8/2022,NA,
D1115,1115,NA,NA,New,NA,WTD,2022,2/7/2022,2/7/2022,2/11/2023,NA,Shelbyville,39.53588,-88.66101,clover,Female,adult,89263,151.79,420,HDOP,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20369,NA,NA,NA,NA,yes,recap,2/11/2023,NA,
D1116,1116,NA,NA,New,NA,WTD,2022,2/8/2022,2/8/2022,9/28/2023,NA,Shelbyville,NA,NA,NA,Female,NA,89267,151.05,420,HDOP,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead battery,NA,NA,
D1125,1125,NA,NA,New,NA,WTD,2022,2/8/2022,2/8/2022,2/1/2023,NA,Touch of Nature,NA,NA,NA,Female,NA,87564,NA,420,HDOP,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,unknown,2/1/2023,NA,
D1126,1126,NA,NA,New,NA,WTD,2022,2/9/2022,2/9/2022,8/10/2023,NA,Touch of Nature,NA,NA,NA,Female,NA,84186,NA,420,HDOP,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes ,dead battery,8/10/2023,NA,
D1110,1110,NA,NA,New,NA,WTD,2022,2/12/2022,2/12/2022,8/20/2023,NA,Shelbyville,NA,NA,NA,Female,NA,89272,151.1,420,HDOP,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D1097,1097,NA,NA,New,NA,WTD,2022,2/14/2022,2/14/2022,11/17/2022,NA,Shelbyville,NA,NA,NA,Male,NA,89286,151.95,330,HDOP,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,unknown,11/17/2022,NA,
D1094,1094,NA,NA,New,NA,WTD,2022,2/14/2022,2/14/2022,5/9/2023,NA,Touch of Nature,37.642243,-89.159627,clover,Male,NA,89282,151.65,330,HDOP,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes ,dead battery,5/9/2023,NA,
D1124,1124,NA,NA,New,NA,WTD,2022,2/14/2022,2/14/2022,3/15/2023,NA,Touch of Nature,NA,NA,clover,Female,NA,84195,151.79,420,HDOP,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,unknown,3/15/2023,NA,
D1111,1111,NA,NA,New,NA,WTD,2022,2/18/2022,2/18/2022,7/13/2023,NA,Shelbyville,NA,NA,NA,Female,NA,89268,151.06,420,HDOP,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D1105,1105,NA,NA,New,NA,WTD,2022,2/21/2022,2/21/2022,5/14/2023,NA,Shelbyville,NA,NA,NA,Male,NA,89294,152.85,330,HDOP,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,unknown,5/14/2023,NA,
D1104,1104,NA,NA,New,NA,WTD,2022,2/22/2022,2/22/2022,8/14/2022,NA,Shelbyville,NA,NA,NA,Male,NA,89293,152.75,330,HDOP,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,unknown,8/14/2022,NA,
D1112,1112,NA,NA,New,NA,WTD,2022,2/23/2022,2/23/2022,10/22/2023,NA,Shelbyville,NA,NA,NA,Female,NA,89270,151.08,420,HDOP,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,hunter harvest,NA,NA,hunter harvest,NA,hunter harvest,
D1095,1095,NA,NA,New,NA,WTD,2022,2/23/2022,2/23/2022,2/22/2023,NA,Touch of Nature,37.623031,-89.152163,NA,Male,NA,89284,151.85,330,HDOP,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,recap,2/22/2023,NA,
D1113,1113,NA,NA,New,NA,WTD,2022,2/27/2022,2/27/2022,1/31/2024,NA,Shelbyville,NA,NA,NA,Female,NA,89269,151.07,420,HDOP,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead battery,NA,NA,
D1100,1100,NA,NA,New,NA,WTD,2022,3/1/2022,3/1/2022,11/11/2022,NA,Shelbyville,NA,NA,NA,Male,NA,89289,152.35,330,HDOP,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,unknown,11/11/2022,NA,
B156,156,NA,schrodinger,New,NA,Bobcat,2022,3/9/2022,3/9/2022,9/7/2022,NA,Touch of Nature,37.58496,-89.12172,NA,M,A,87640,NA,250,HDOP,NA,NA,NA,NA,NA,4.5,18.6,NA,92.5,NA,NA,NA,12.65,NA,NA,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C161,161,NA,spoons,New,NA,Coyote,2022,3/19/2022,3/19/2022,9/10/2022,NA,Shelbyville,39.51157,-88.57328,NA,M,A,89296,NA,250,HDOP,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,hunt/trap,11/9/2022,NA,NA,NA,NA,
D1212,1212,NA,NA,New,NA,WTD,2022,3/22/2022,3/22/2022,9/22/2023,NA,SIUC,37.71428,-89.2208,Clover Trap,Female,adult,84193,151.75,420,HDOP,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead batt,NA,NA,
D1215,1215,NA,NA,New,NA,WTD,2022,3/23/2022,3/23/2022,6/25/2023,NA,SIUC,"37.711274,",-89.2335,Clover Trap,Female,juvenile,81431,151.12,420,HDOP,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead batt,NA,scrapes from net,
D1214,1214,NA,NA,New,NA,WTD,2022,3/23/2022,3/23/2022,3/23/2022,NA,SIUC,"37.711274,",-89.2335,Clover Trap,Female,adult,81430,151.1,420,HDOP,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,unknown,3/23/2022,scrapes from net,
D1216,1216,NA,NA,New,NA,WTD,2022,3/25/2022,NA,3/25/2022,NA,SIUC,37.71428,-89.2208,Clover Trap,Female,adult,81434,151.18,420,HDOP,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,unknown,3/25/2022,scrapes from net,
B157,157,NA,syrup,New,NA,Bobcat,2022,3/26/2022,3/26/2022,9/27/2022,NA,Touch of Nature,37.58417,-89.12218,NA,M,J,87642,NA,250,HDOP,NA,NA,NA,NA,NA,4,16.9,NA,69.5,NA,NA,NA,6.15,NA,NA,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,unknown,10/4/2022,NA,NA,NA,NA,
C162,162,NA,zelda,New,NA,Coyote,2022,3/26/2022,3/26/2022,11/11/2022,NA,Shelbyville,39.57737,-88.73963,NA,F,A,87648,NA,250,HDOP,NA,NA,NA,NA,NA,4,19.05,NA,94,NA,NA,NA,13.61,NA,NA,34.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C163,163,NA,gi'jane,New,NA,Coyote,2022,3/29/2022,3/29/2022,8/12/2022,NA,Shelbyville,39.57782,-88.73989,NA,F,A,87637,NA,250,HDOP,NA,NA,NA,NA,NA,4,19.5,NA,95,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D1217,1217,NA,NA,New,NA,WTD,2022,3/29/2022,3/29/2022,7/28/2023,NA,SIUC,"37.706784,",-89.229,Clover Trap,Female,adult,88254,151.54,420,HDOP,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scrapes from net,
D1218,1218,NA,NA,New,NA,WTD,2022,4/5/2022,4/5/2022,8/2/2023,NA,SIUC,"37.711274,",-89.2335,Clover Trap,Male,adult,89283,151.75,330,HDOP,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C175,175,NA,pickles,New,NA,Coyote,2022,12/1/2022,12/1/2022,NA,NA,Shelbyville,39.59949,-88.73005,NA,M,A,150993,NA,250,HDOP,NA,NA,NA,NA,NA,4,22,NA,99.5,NA,NA,NA,18.6,NA,NA,46.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C164,164,NA,lip,New,NA,Coyote,2022,12/4/2022,12/4/2022,NA,NA,Touch of Nature,37.63546,-89.17687,NA,M,A,89302,NA,250,HDOP,NA,NA,NA,NA,NA,3,19.5,NA,98.7,NA,NA,NA,15.9,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
B170,170,NA,fifa,New,NA,Bobcat,2022,12/7/2022,12/7/2022,NA,NA,Touch of Nature,37.62019,-89.18523,NA,F,A,89303,NA,250,HDOP,NA,NA,NA,NA,NA,4.5,16,NA,84,NA,NA,NA,8.8,NA,NA,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C176,176,NA,valkyrie,New,NA,Coyote,2022,12/8/2022,12/8/2022,2/17/2023,NA,Shelbyville,39.46222,-88.70815,NA,F,A,87645,NA,250,HDOP,NA,NA,NA,NA,NA,3,19.5,NA,87,NA,NA,NA,11.8,NA,NA,28.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
B182,182,NA,Beau,New,846015551,Bobcat,2022,12/11/2022,12/11/2022,NA,NA,Clark - Railroad,NA,NA,Cage,Female,Approx 2yrs,151026,151.695,250,HDOP,NA,NA,NA,NA,None,5,17 cm,NA,81 cm,NA,NA,NA,8.525,NA,27.5 cm,14 cm,6 cm,5.5 cm,NA,NA,NA,NA,"Whole blood, whiskers, fur",No,Normal,25 min,NA,NA,NA,NA,NA,NA,NA,NA,"No tufts, nose cut from cage, good teeth, 4 doses (train)",
